date,token_id,price_usd,price_usd_avg,transactions,price_usd_avg_7d,x,y,is_road,is_plaza,estate_size,traffic_cum_sum,traffic_max,traffic_avg,ETH,ETH_7d,COIN,COIN_7d,google,tweet_meta,tweet_pojo
2021-01-02 00:00:00+00:00,13611294676837538538534984297270728458212,1931.609,1452.737934,6,0.0,39.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,786.36,0.0,0.083983,0.0,0.0,136,293
2021-01-02 00:00:00+00:00,3402823669209384634633746074317682114428,914.406904,1452.737934,6,0.0,9.0,-132.0,0.0,0.0,0.0,0.0,0.0,0.0,786.36,0.0,0.083983,0.0,0.0,136,293
2021-01-02 00:00:00+00:00,115792089237316195423570985008687907842721231291091471672092971177528315084805,2099.5750000000003,1452.737934,6,0.0,-31.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,786.36,0.0,0.083983,0.0,0.0,136,293
2021-01-02 00:00:00+00:00,115792089237316195423570985008687907838978125254961148573995850495778864758781,1251.3467,1452.737934,6,0.0,-43.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,786.36,0.0,0.083983,0.0,0.0,136,293
2021-01-02 00:00:00+00:00,4763953136893138488487244504044754960358,1679.66,1452.737934,6,0.0,13.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,786.36,0.0,0.083983,0.0,0.0,136,293
2021-01-02 00:00:00+00:00,51042355038140769519506191114765231718258,839.83,1452.737934,6,0.0,149.0,-142.0,0.0,0.0,0.0,1.0,0.0,0.0,786.36,0.0,0.083983,0.0,0.0,136,293
2021-01-03 00:00:00+00:00,23819765684465692442436222520223774801886,994.296,983.897321,4,0.0,69.0,-34.0,0.0,0.0,0.0,4.0,0.0,0.0,1007.55,0.0,0.082858,0.0,0.0,107,313
2021-01-03 00:00:00+00:00,45257554800484815640628822788425172123654,745.639142,983.897321,4,0.0,133.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.55,0.0,0.082858,0.0,0.0,107,313
2021-01-03 00:00:00+00:00,45257554800484815640628822788425172123653,745.639142,983.897321,4,0.0,133.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.55,0.0,0.082858,0.0,0.0,107,313
2021-01-03 00:00:00+00:00,115792089237316195423570985008687907828089089513491117743167863057962281992223,1450.015,983.897321,4,0.0,-74.0,31.0,0.0,0.0,15.0,0.0,0.0,0.0,1007.55,0.0,0.082858,0.0,0.0,107,313
2021-01-04 00:00:00+00:00,49000660836615138738725943470174622449600,746.2065,886.6513422,5,0.0,143.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.64,0.0,0.087789,0.0,0.0,139,836
2021-01-04 00:00:00+00:00,115792089237316195423570985008687907821283442175072348473900370909326917762978,614.523,886.6513422,5,0.0,-95.0,-94.0,0.0,0.0,0.0,2.0,0.0,0.0,1147.64,0.0,0.087789,0.0,0.0,139,836
2021-01-04 00:00:00+00:00,43896425332801061786775324358698099277804,702.2242110000001,886.6513422,5,0.0,128.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.64,0.0,0.087789,0.0,0.0,139,836
2021-01-04 00:00:00+00:00,115792089237316195423570985008687907849526878629510240941360463326163679313865,1141.257,886.6513422,5,0.0,-12.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.64,0.0,0.087789,0.0,0.0,139,836
2021-01-04 00:00:00+00:00,115792089237316195423570985008687907815498641937416394595023002582986858168273,1229.046,886.6513422,5,0.0,-112.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.64,0.0,0.087789,0.0,0.0,139,836
2021-01-05 00:00:00+00:00,115792089237316195423570985008687907831832195549621440841264983739711732318246,1147.8564,948.187611,2,0.0,-63.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.72,0.0,0.083178,0.0,0.0,151,161
2021-01-05 00:00:00+00:00,38111625095145107907897956032358039683042,748.518822,948.187611,2,0.0,111.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.72,0.0,0.083178,0.0,0.0,151,161
2021-01-06 00:00:00+00:00,12250165209153784684681485867543655612518,1870.98,1882.385,3,0.0,36.0,102.0,0.0,0.0,0.0,43.0,0.0,0.0,1205.91,0.0,0.093549,0.0,0.0,58,524
2021-01-06 00:00:00+00:00,115792089237316195423570985008687907837616995787277394720142352066051791913037,1403.235,1882.385,3,0.0,-46.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.91,0.0,0.093549,0.0,0.0,58,524
2021-01-06 00:00:00+00:00,10208471007628153903901238222953046343598,2372.94,1882.385,3,0.0,29.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.91,0.0,0.093549,0.0,0.0,58,524
2021-01-07 00:00:00+00:00,49340943203536077202189318077606390661102,1015.113095,2383.2251380000002,5,0.0,144.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.52,1042.0028571428572,0.126905,0.09175285714285715,0.0,75,396
2021-01-07 00:00:00+00:00,8166776806102523123120990578362437075030,1903.575,2383.2251380000002,5,0.0,24.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,1273.52,1042.0028571428572,0.126905,0.09175285714285715,0.0,75,396
2021-01-07 00:00:00+00:00,115792089237316195423570985008687907836936431053435517793215602851188255490067,2017.7895,2383.2251380000002,5,0.0,-48.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1273.52,1042.0028571428572,0.126905,0.09175285714285715,0.0,75,396
2021-01-07 00:00:00+00:00,115792089237316195423570985008687907836596148686514579329752228243756487278611,5710.724999999999,2383.2251380000002,5,0.0,-49.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.52,1042.0028571428572,0.126905,0.09175285714285715,0.0,75,396
2021-01-07 00:00:00+00:00,19055812547572553953948978016179019841529,1268.923095,2383.2251380000002,5,0.0,55.0,-7.0,0.0,0.0,0.0,2.0,0.0,0.0,1273.52,1042.0028571428572,0.126905,0.09175285714285715,0.0,75,396
2021-01-08 00:00:00+00:00,13271012309916600075071609689838960246909,1420.447155,2974.2707025,4,1644.4792926714285,39.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,1274.91,1117.23,0.157845,0.102301,0.0,122,772
2021-01-08 00:00:00+00:00,13271012309916600075071609689838960246908,1420.447155,2974.2707025,4,1644.4792926714285,39.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.91,1117.23,0.157845,0.102301,0.0,122,772
2021-01-08 00:00:00+00:00,115792089237316195423570985008687907836936431053435517793215602851188255490116,4340.7375,2974.2707025,4,1644.4792926714285,-48.0,68.0,0.0,0.0,0.0,2.0,0.0,0.0,1274.91,1117.23,0.157845,0.102301,0.0,122,772
2021-01-08 00:00:00+00:00,115792089237316195423570985008687907838637842888040210110532475888347096547367,4715.451,2974.2707025,4,1644.4792926714285,-43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.91,1117.23,0.157845,0.102301,0.0,122,772
2021-01-09 00:00:00+00:00,49340943203536077202189318077606390661105,1160.463062,1297.16550325,4,1622.2546597071428,144.0,-15.0,0.0,0.0,0.0,7.0,0.0,0.0,1305.18,1191.347142857143,0.128969,0.10872757142857144,0.0,78,426
2021-01-09 00:00:00+00:00,115792089237316195423570985008687907839998972355723963964385974318074169393091,1232.28,1297.16550325,4,1622.2546597071428,-40.0,-61.0,0.0,0.0,0.0,2.0,0.0,0.0,1305.18,1191.347142857143,0.128969,0.10872757142857144,0.0,78,426
2021-01-09 00:00:00+00:00,115792089237316195423570985008687907852589419931798687112530834793049593216919,1635.32692,1297.16550325,4,1622.2546597071428,-3.0,-105.0,0.0,0.0,0.0,58.0,0.0,0.0,1305.18,1191.347142857143,0.128969,0.10872757142857144,0.0,78,426
2021-01-09 00:00:00+00:00,50702072671219831056042816507333463506919,1160.592031,1297.16550325,4,1622.2546597071428,148.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.18,1191.347142857143,0.128969,0.10872757142857144,0.0,78,426
2021-01-10 00:00:00+00:00,115792089237316195423570985008687907834894736851909887012435355206597646221309,1470.516,1225.3891523333334,3,1656.753492754762,-55.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,1345.95,1239.6900000000003,0.122543,0.11439685714285715,0.0,59,260
2021-01-10 00:00:00+00:00,45257554800484815640628822788425172123630,1225.43,1225.3891523333334,3,1656.753492754762,132.0,-18.0,0.0,0.0,0.0,2.0,0.0,0.0,1345.95,1239.6900000000003,0.122543,0.11439685714285715,0.0,59,260
2021-01-10 00:00:00+00:00,45597837167405754104092197395856940335079,980.221457,1225.3891523333334,3,1656.753492754762,133.0,-25.0,0.0,0.0,0.0,1.0,0.0,0.0,1345.95,1239.6900000000003,0.122543,0.11439685714285715,0.0,59,260
2021-01-11 00:00:00+00:00,51042355038140769519506191114765231718408,968.535373,1221.5126365,2,1704.590820511905,150.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.63,1256.9742857142858,0.107627,0.11723085714285715,0.0,86,420
2021-01-11 00:00:00+00:00,115792089237316195423570985008687907847144902061063671697116841074141301833671,1474.4899,1221.5126365,2,1704.590820511905,-19.0,-57.0,0.0,0.0,0.0,7.0,0.0,0.0,1268.63,1256.9742857142858,0.107627,0.11723085714285715,0.0,86,420
2021-01-12 00:00:00+00:00,6465364971497830805804117541203596017684,1798.26,1406.808769,4,1770.1081287976192,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.49,1260.2271428571428,0.119884,0.12247457142857143,0.0,105,561
2021-01-12 00:00:00+00:00,29264283555200707857850216239132066185253,1431.41496,1406.808769,4,1770.1081287976192,86.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.49,1260.2271428571428,0.119884,0.12247457142857143,0.0,105,561
2021-01-12 00:00:00+00:00,2041694201525630780780247644590609268690,1438.608,1406.808769,4,1770.1081287976192,5.0,-46.0,0.0,0.0,0.0,1.0,0.0,0.0,1147.49,1260.2271428571428,0.119884,0.12247457142857143,0.0,105,561
2021-01-12 00:00:00+00:00,44576990066642938713702073573561635700711,958.952116,1406.808769,4,1770.1081287976192,130.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.49,1260.2271428571428,0.119884,0.12247457142857143,0.0,105,561
2021-01-13 00:00:00+00:00,1361129467683753853853498429727072845777,1902.0375,1779.0775,3,1755.3499145119047,3.0,-47.0,0.0,0.0,6.0,0.0,0.0,0.0,1133.71,1249.9128571428573,0.115275,0.12557828571428573,0.0,103,507
2021-01-13 00:00:00+00:00,115792089237316195423570985008687907833193325017305194695118482169438805163986,922.2,1779.0775,3,1755.3499145119047,-60.0,-46.0,0.0,0.0,0.0,2.0,0.0,0.0,1133.71,1249.9128571428573,0.115275,0.12557828571428573,0.0,103,507
2021-01-13 00:00:00+00:00,115792089237316195423570985008687907845103207859538040916336593429550692564996,2512.995,1779.0775,3,1755.3499145119047,-24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.71,1249.9128571428573,0.115275,0.12557828571428573,0.0,103,507
2021-01-14 00:00:00+00:00,13271012309916600075071609689838960246705,1027.923864,1381.3594320000002,2,1612.2262422261904,38.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.52,1244.4842857142855,0.115653,0.12397085714285715,0.0,97,411
2021-01-14 00:00:00+00:00,115792089237316195423570985008687907835575301585751763939362104421461182644349,1734.795,1381.3594320000002,2,1612.2262422261904,-52.0,125.0,0.0,0.0,2.0,3.0,0.0,0.0,1235.52,1244.4842857142855,0.115653,0.12397085714285715,0.0,97,411
2021-01-15 00:00:00+00:00,50361790304298892592579441899901695295452,1013.75931,1013.75931,1,1332.1531861547621,147.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.67,1240.8785714285714,0.114085,0.11771942857142857,0.0,51,541
2021-01-16 00:00:00+00:00,115792089237316195423570985008687907837616995787277394720142352066051791913034,1800.384,1427.8620456,5,1350.8241207761905,-46.0,74.0,0.0,0.0,0.0,2.0,0.0,0.0,1284.42,1237.912857142857,0.112524,0.11537014285714287,0.0,70,532
2021-01-16 00:00:00+00:00,115792089237316195423570985008687907852249137564877748649067460185617825005507,1125.127476,1427.8620456,5,1350.8241207761905,-4.0,-61.0,0.0,0.0,0.0,26.0,0.0,0.0,1284.42,1237.912857142857,0.112524,0.11537014285714287,0.0,70,532
2021-01-16 00:00:00+00:00,115792089237316195423570985008687907849526878629510240941360463326163679313989,1406.55,1427.8620456,5,1350.8241207761905,-11.0,69.0,0.0,0.0,2.0,0.0,0.0,0.0,1284.42,1237.912857142857,0.112524,0.11537014285714287,0.0,70,532
2021-01-16 00:00:00+00:00,115792089237316195423570985008687907852249137564877748649067460185617825005506,1125.127476,1427.8620456,5,1350.8241207761905,-4.0,-62.0,0.0,0.0,0.0,4.0,0.0,0.0,1284.42,1237.912857142857,0.112524,0.11537014285714287,0.0,70,532
2021-01-16 00:00:00+00:00,115792089237316195423570985008687907815498641937416394595023002582986858168349,1682.121276,1427.8620456,5,1350.8241207761905,-111.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.42,1237.912857142857,0.112524,0.11537014285714287,0.0,70,532
2021-01-17 00:00:00+00:00,115792089237316195423570985008687907851908855197956810185604085578186056794050,929.355816,1198.1226034285714,7,1346.9288995040818,-5.0,-62.0,0.0,0.0,0.0,1.0,0.0,0.0,1266.88,1226.6171428571429,0.116184,0.11446171428571429,0.0,66,316
2021-01-17 00:00:00+00:00,115792089237316195423570985008687907852249137564877748649067460185617825005508,1161.84,1198.1226034285714,7,1346.9288995040818,-4.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.88,1226.6171428571429,0.116184,0.11446171428571429,0.0,66,316
2021-01-17 00:00:00+00:00,6125082604576892342340742933771827806350,1032.643392,1198.1226034285714,7,1346.9288995040818,18.0,142.0,0.0,0.0,0.0,3.0,0.0,0.0,1266.88,1226.6171428571429,0.116184,0.11446171428571429,0.0,66,316
2021-01-17 00:00:00+00:00,115792089237316195423570985008687907852249137564877748649067460185617825005509,1161.84,1198.1226034285714,7,1346.9288995040818,-4.0,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.88,1226.6171428571429,0.116184,0.11446171428571429,0.0,66,316
2021-01-17 00:00:00+00:00,115792089237316195423570985008687907851908855197956810185604085578186056794051,929.355816,1198.1226034285714,7,1346.9288995040818,-5.0,-61.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.88,1226.6171428571429,0.116184,0.11446171428571429,0.0,66,316
2021-01-17 00:00:00+00:00,115792089237316195423570985008687907852249137564877748649067460185617825005510,1161.84,1198.1226034285714,7,1346.9288995040818,-4.0,-58.0,0.0,0.0,0.0,1.0,0.0,0.0,1266.88,1226.6171428571429,0.116184,0.11446171428571429,0.0,66,316
2021-01-17 00:00:00+00:00,115792089237316195423570985008687907851568572831035871722140710970754288582687,2009.9832,1198.1226034285714,7,1346.9288995040818,-5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.88,1226.6171428571429,0.116184,0.11446171428571429,0.0,66,316
2021-01-18 00:00:00+00:00,115792089237316195423570985008687907833193325017305194695118482169438805163984,1403.4840000000002,2105.206507166667,6,1473.1708810278913,-60.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.65,1225.3342857142857,0.116957,0.11579457142857143,0.0,70,305
2021-01-18 00:00:00+00:00,115792089237316195423570985008687907845783772593379917843263342644414228988048,1169.453043,2105.206507166667,6,1473.1708810278913,-22.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,1259.65,1225.3342857142857,0.116957,0.11579457142857143,0.0,70,305
2021-01-18 00:00:00+00:00,115792089237316195423570985008687907851908855197956810185604085578186056794052,935.656,2105.206507166667,6,1473.1708810278913,-5.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.65,1225.3342857142857,0.116957,0.11579457142857143,0.0,70,305
2021-01-18 00:00:00+00:00,6805647338418769269267492148635364229004,5847.85,2105.206507166667,6,1473.1708810278913,19.0,-116.0,0.0,0.0,0.0,5.0,0.0,0.0,1259.65,1225.3342857142857,0.116957,0.11579457142857143,0.0,70,305
2021-01-18 00:00:00+00:00,115792089237316195423570985008687907851908855197956810185604085578186056794053,935.656,2105.206507166667,6,1473.1708810278913,-5.0,-59.0,0.0,0.0,0.0,2.0,0.0,0.0,1259.65,1225.3342857142857,0.116957,0.11579457142857143,0.0,70,305
2021-01-18 00:00:00+00:00,2722258935367507707706996859454145691554,2339.1400000000003,2105.206507166667,6,1473.1708810278913,7.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.65,1225.3342857142857,0.116957,0.11579457142857143,0.0,70,305
2021-01-19 00:00:00+00:00,19396094914493492417412352623610788053098,1354.17,1364.326275,10,1467.1019533136055,57.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.25,1265.4428571428573,0.135417,0.11801357142857143,0.0,93,546
2021-01-19 00:00:00+00:00,28243436454437892467460092416836761550827,1076.56515,1364.326275,10,1467.1019533136055,82.0,-21.0,0.0,0.0,3.0,0.0,0.0,0.0,1428.25,1265.4428571428573,0.135417,0.11801357142857143,0.0,93,546
2021-01-19 00:00:00+00:00,115792089237316195423570985008687907828429371880412056206631237665394050203600,1083.336,1364.326275,10,1467.1019533136055,-74.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.25,1265.4428571428573,0.135417,0.11801357142857143,0.0,93,546
2021-01-19 00:00:00+00:00,21437789116019123198192600268201397321771,1218.7530000000002,1364.326275,10,1467.1019533136055,63.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,1428.25,1265.4428571428573,0.135417,0.11801357142857143,0.0,93,546
2021-01-19 00:00:00+00:00,115792089237316195423570985008687907840339254722644902427849348925505937604729,2559.3813,1364.326275,10,1467.1019533136055,-38.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.25,1265.4428571428573,0.135417,0.11801357142857143,0.0,93,546
2021-01-19 00:00:00+00:00,115792089237316195423570985008687907828429371880412056206631237665394050203602,1083.336,1364.326275,10,1467.1019533136055,-74.0,-46.0,0.0,0.0,2.0,1.0,0.0,0.0,1428.25,1265.4428571428573,0.135417,0.11801357142857143,0.0,93,546
2021-01-19 00:00:00+00:00,115792089237316195423570985008687907828429371880412056206631237665394050203601,1083.336,1364.326275,10,1467.1019533136055,-74.0,-47.0,0.0,0.0,2.0,0.0,0.0,0.0,1428.25,1265.4428571428573,0.135417,0.11801357142857143,0.0,93,546
2021-01-19 00:00:00+00:00,19396094914493492417412352623610788053095,2031.255,1364.326275,10,1467.1019533136055,57.0,103.0,0.0,0.0,0.0,4.0,0.0,0.0,1428.25,1265.4428571428573,0.135417,0.11801357142857143,0.0,93,546
2021-01-19 00:00:00+00:00,28924001188279769394386841631700297973739,1076.56515,1364.326275,10,1467.1019533136055,84.0,-21.0,0.0,0.0,3.0,6.0,0.0,0.0,1428.25,1265.4428571428573,0.135417,0.11801357142857143,0.0,93,546
2021-01-19 00:00:00+00:00,28583718821358830930923467024268529762283,1076.56515,1364.326275,10,1467.1019533136055,83.0,-21.0,0.0,0.0,3.0,2.0,0.0,0.0,1428.25,1265.4428571428573,0.135417,0.11801357142857143,0.0,93,546
2021-01-20 00:00:00+00:00,115792089237316195423570985008687907828429371880412056206631237665394050203606,1139.472,1856.5315047077695,14,1478.1668111290012,-74.0,-42.0,0.0,0.0,0.0,3.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,7826494439181584659657615970930668863487,11236.333392,1856.5315047077695,14,1478.1668111290012,22.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,49681225570457015665652692685038158872549,1107.709218,1856.5315047077695,14,1478.1668111290012,145.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,115792089237316195423570985008687907828429371880412056206631237665394050203603,1139.472,1856.5315047077695,14,1478.1668111290012,-74.0,-45.0,0.0,0.0,0.0,2.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,46958966635089507957945695825584013180783,1110.9852,1856.5315047077695,14,1478.1668111290012,137.0,-145.0,0.0,0.0,0.0,4.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,115792089237316195423570985008687907812095818268207009960389256508669176053720,1281.906,1856.5315047077695,14,1478.1668111290012,-122.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,46618684268168569494482321218152244969327,1110.9852,1856.5315047077695,14,1478.1668111290012,136.0,-145.0,0.0,0.0,0.0,13.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,115792089237316195423570985008687907820943159808151410010436996301895149551521,1139.472,1856.5315047077695,14,1478.1668111290012,-96.0,-95.0,0.0,0.0,0.0,5.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,115792089237316195423570985008687907807672147498234809935365386612056189304708,1424.34,1856.5315047077695,14,1478.1668111290012,-135.0,-124.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,115792089237316195423570985008687907828429371880412056206631237665394050203604,1139.472,1856.5315047077695,14,1478.1668111290012,-74.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,44576990066642938713702073573561635700596,1281.906,1856.5315047077695,14,1478.1668111290012,130.0,-140.0,0.0,0.0,0.0,3.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,115792089237316195423570985008687907828429371880412056206631237665394050203605,1139.472,1856.5315047077695,14,1478.1668111290012,-74.0,-43.0,0.0,0.0,0.0,1.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,115792089237316195423570985008687907851908855197956810185604085578186056794054,1139.472,1856.5315047077695,14,1478.1668111290012,-5.0,-58.0,0.0,0.0,0.0,9.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-20 00:00:00+00:00,115792089237316195423570985008687907840339254722644902427849348925505937604687,600.4440559087722,1856.5315047077695,14,1478.1668111290012,-38.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,1404.41,1304.1142857142859,0.142434,0.12189342857142858,0.0,83,414
2021-01-21 00:00:00+00:00,115792089237316195423570985008687907832172477916542379304728358347143500529549,1111.1985,1124.9170000000001,3,1441.5321779861442,-63.0,-115.0,0.0,0.0,0.0,4.0,0.0,0.0,1382.55,1325.1185714285714,0.137185,0.12496942857142858,0.0,107,574
2021-01-21 00:00:00+00:00,115792089237316195423570985008687907809373559332839502252682259649215030362034,1166.0725,1124.9170000000001,3,1441.5321779861442,-130.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.55,1325.1185714285714,0.137185,0.12496942857142858,0.0,107,574
2021-01-21 00:00:00+00:00,18715530180651615490485603408747251629950,1097.48,1124.9170000000001,3,1441.5321779861442,54.0,-130.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.55,1325.1185714285714,0.137185,0.12496942857142858,0.0,107,574
2021-01-22 00:00:00+00:00,115792089237316195423570985008687907829109936614253933133557986880257586626518,1320.576,1590.943332,8,1523.9870382718582,-72.0,-42.0,0.0,0.0,4.0,2.0,0.0,0.0,1272.5,1328.3799999999999,0.165072,0.1322532857142857,0.0,84,1360
2021-01-22 00:00:00+00:00,115792089237316195423570985008687907829790501348095810060484736095121123049430,1320.576,1590.943332,8,1523.9870382718582,-70.0,-42.0,0.0,0.0,4.0,0.0,0.0,0.0,1272.5,1328.3799999999999,0.165072,0.1322532857142857,0.0,84,1360
2021-01-22 00:00:00+00:00,115792089237316195423570985008687907804949888562867302227658389752602043613133,1485.317856,1590.943332,8,1523.9870382718582,-143.0,-51.0,0.0,0.0,2.0,0.0,0.0,0.0,1272.5,1328.3799999999999,0.165072,0.1322532857142857,0.0,84,1360
2021-01-22 00:00:00+00:00,36410213260540415590581082995199198625759,2476.08,1590.943332,8,1523.9870382718582,106.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.5,1328.3799999999999,0.165072,0.1322532857142857,0.0,84,1360
2021-01-22 00:00:00+00:00,18034965446809738563558854193883715207291,2211.9648,1590.943332,8,1523.9870382718582,53.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.5,1328.3799999999999,0.165072,0.1322532857142857,0.0,84,1360
2021-01-22 00:00:00+00:00,115792089237316195423570985008687907828769654247332994670094612272825818415062,1320.576,1590.943332,8,1523.9870382718582,-73.0,-42.0,0.0,0.0,4.0,0.0,0.0,0.0,1272.5,1328.3799999999999,0.165072,0.1322532857142857,0.0,84,1360
2021-01-22 00:00:00+00:00,8847341539944400050047739793225973497751,1271.88,1590.943332,8,1523.9870382718582,25.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.5,1328.3799999999999,0.165072,0.1322532857142857,0.0,84,1360
2021-01-22 00:00:00+00:00,115792089237316195423570985008687907829450218981174871597021361487689354837974,1320.576,1590.943332,8,1523.9870382718582,-71.0,-42.0,0.0,0.0,4.0,2.0,0.0,0.0,1272.5,1328.3799999999999,0.165072,0.1322532857142857,0.0,84,1360
2021-01-23 00:00:00+00:00,50702072671219831056042816507333463506947,1248.84,1914.9389885714286,7,1593.5694586963484,149.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.51,1326.107142857143,0.198805,0.14457914285714285,0.0,138,1284
2021-01-23 00:00:00+00:00,12930729942995661611608235082407192035431,2385.6600000000003,1914.9389885714286,7,1593.5694586963484,38.0,103.0,0.0,0.0,0.0,1001.0,0.0,0.0,1268.51,1326.107142857143,0.198805,0.14457914285714285,0.0,138,1284
2021-01-23 00:00:00+00:00,48660378469694200275262568862742854238150,1829.006,1914.9389885714286,7,1593.5694586963484,142.0,-58.0,0.0,0.0,0.0,1.0,0.0,0.0,1268.51,1326.107142857143,0.198805,0.14457914285714285,0.0,138,1284
2021-01-23 00:00:00+00:00,115792089237316195423570985008687907804949888562867302227658389752602043613132,1788.84739,1914.9389885714286,7,1593.5694586963484,-143.0,-52.0,0.0,0.0,2.0,0.0,0.0,0.0,1268.51,1326.107142857143,0.198805,0.14457914285714285,0.0,138,1284
2021-01-23 00:00:00+00:00,51042355038140769519506191114765231718403,3081.4775,1914.9389885714286,7,1593.5694586963484,150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.51,1326.107142857143,0.198805,0.14457914285714285,0.0,138,1284
2021-01-23 00:00:00+00:00,45257554800484815640628822788425172123651,1590.241195,1914.9389885714286,7,1593.5694586963484,133.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1268.51,1326.107142857143,0.198805,0.14457914285714285,0.0,138,1284
2021-01-23 00:00:00+00:00,11229318108390969294291362045248350978137,1480.500835,1914.9389885714286,7,1593.5694586963484,33.0,89.0,0.0,0.0,0.0,2.0,0.0,0.0,1268.51,1326.107142857143,0.198805,0.14457914285714285,0.0,138,1284
